Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Reaction starts, semantic, 0, 1, 2346000000, 1, 2346133200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2346000000, 1, 2346133300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2346000000, 1, 2346133700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2350000000, 0, 2350182800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2350000000, 0, 2350183400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2350000000, 0, 2350184300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2350000000, 0, 2350184800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2350000000, 0, 2350185300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2350000000, 0, 2350185500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2350000000, 1, 2350185800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2350000000, 1, 2350185800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2350000000, 1, 2350204100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2350000000, 1, 2350204300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2350000000, 1, 2350207300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2350000000, 1, 2350207700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2360000000, 0, 2360194800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2360000000, 0, 2360197800, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2360000000, 0, 2360198900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2360000000, 0, 2360199500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2360000000, 0, 2360200400, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 2360000000, 0, 2360200600, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 2360000000, 0, 2360200700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2360000000, 0, 2360200800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2360000000, 1, 2360201100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2360000000, 1, 2360201400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2360000000, 1, 2360247600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2360000000, 1, 2360247800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2360000000, 1, 2360247900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2360000000, 1, 2360248300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2370000000, 0, 2370096700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2370000000, 0, 2370097700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2370000000, 0, 2370106000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2370000000, 0, 2370106600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2370000000, 0, 2370107500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2370000000, 0, 2370107700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2370000000, 1, 2370108100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2370000000, 1, 2370108200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2370000000, 1, 2370144000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2370000000, 1, 2370144300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2370000000, 1, 2370144400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2370000000, 1, 2370144900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2379000000, 0, 2379300500, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 2379000000, 0, 2379301800, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 2379000000, 0, 2379302700, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 2379000000, 0, 2379303300, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2379000000, 0, 2379304300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2379000000, 0, 2379304500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2379000000, 1, 2379304800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2379000000, 1, 2379304800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2379000000, 1, 2379363200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2379000000, 1, 2379363400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2379000000, 1, 2379363500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2379000000, 1, 2379363900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2380000000, 0, 2380151200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2380000000, 0, 2380151700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2380000000, 0, 2380152000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2380000000, 0, 2380152500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2380000000, 0, 2380154700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2380000000, 0, 2380154900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2380000000, 1, 2380155200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2380000000, 1, 2380155300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2380000000, 1, 2380171600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2380000000, 1, 2380171800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2380000000, 1, 2380172000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2380000000, 1, 2380172300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2390000000, 0, 2390186600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2390000000, 0, 2390189100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2390000000, 0, 2390201400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2390000000, 0, 2390203400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2390000000, 0, 2390205600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2390000000, 0, 2390206100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2390000000, 1, 2390207200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2390000000, 1, 2390207500, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2390000000, 1, 2390341200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2390000000, 1, 2390342100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2390000000, 1, 2390342600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2390000000, 1, 2390344000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2400000000, 0, 2400151400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2400000000, 0, 2400155500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2400000000, 0, 2400157600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2400000000, 0, 2400158600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2400000000, 0, 2400159400, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 2400000000, 0, 2400159600, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 2400000000, 0, 2400159700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2400000000, 0, 2400159800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2400000000, 1, 2400160100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2400000000, 1, 2400170900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2400000000, 1, 2400218700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2400000000, 1, 2400218800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2400000000, 1, 2400218900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2400000000, 1, 2400219300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2410000000, 0, 2410276300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2410000000, 0, 2410277600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2410000000, 0, 2410278300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2410000000, 0, 2410278800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2410000000, 0, 2410279600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2410000000, 0, 2410279700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2410000000, 1, 2410280000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2410000000, 1, 2410280000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2410000000, 1, 2410308200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2410000000, 1, 2410308400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2410000000, 1, 2410308600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2410000000, 1, 2410308900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2412000000, 0, 2412122300, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 2412000000, 0, 2412135900, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 2412000000, 0, 2412137500, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 2412000000, 0, 2412138700, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2412000000, 0, 2412139600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2412000000, 0, 2412139700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2412000000, 1, 2412140000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2412000000, 1, 2412140100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2412000000, 1, 2412180100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2412000000, 1, 2412180300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2412000000, 1, 2412180400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2412000000, 1, 2412180700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2420000000, 0, 2420167100, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2420000000, 0, 2420169000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2420000000, 0, 2420171100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2420000000, 0, 2420172500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2420000000, 0, 2420173500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2420000000, 0, 2420173600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2420000000, 1, 2420173900, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2420000000, 1, 2420182400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2420000000, 1, 2420214000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2420000000, 1, 2420214200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2420000000, 1, 2420214300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2420000000, 1, 2420214700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2430000000, 0, 2430131100, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2430000000, 0, 2430132100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2430000000, 0, 2430132900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2430000000, 0, 2430133400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2430000000, 0, 2430134100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2430000000, 0, 2430134200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2430000000, 1, 2430134500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2430000000, 1, 2430134600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2430000000, 1, 2430160700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2430000000, 1, 2430160800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2430000000, 1, 2430161000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2430000000, 1, 2430161300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2440000000, 0, 2440207700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2440000000, 0, 2440209400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2440000000, 0, 2440218500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2440000000, 0, 2440219200, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2440000000, 0, 2440220000, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 2440000000, 0, 2440220100, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 2440000000, 0, 2440220300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2440000000, 0, 2440220400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2440000000, 1, 2440220700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2440000000, 1, 2440220800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2440000000, 1, 2440286400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2440000000, 1, 2440286600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2440000000, 1, 2440286800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2440000000, 1, 2440287200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2445000000, 0, 2445228300, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 2445000000, 0, 2445229800, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 2445000000, 0, 2445231100, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 2445000000, 0, 2445231900, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2445000000, 0, 2445261700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2445000000, 0, 2445261800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2445000000, 1, 2445263000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2445000000, 1, 2445263100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2445000000, 1, 2445361900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2445000000, 1, 2445362200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2445000000, 1, 2445362300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2445000000, 1, 2445362700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2450000000, 0, 2450273600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2450000000, 0, 2450274700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2450000000, 0, 2450275600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2450000000, 0, 2450276100, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2450000000, 0, 2450276700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2450000000, 0, 2450276800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2450000000, 1, 2450277100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2450000000, 1, 2450277200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2450000000, 1, 2450301700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2450000000, 1, 2450301900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2450000000, 1, 2450302000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2450000000, 1, 2450302300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2460000000, 0, 2460291000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2460000000, 0, 2460292500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2460000000, 0, 2460293400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2460000000, 0, 2460293900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2460000000, 0, 2460294700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2460000000, 0, 2460294800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2460000000, 1, 2460295100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2460000000, 1, 2460295200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2460000000, 1, 2460319600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2460000000, 1, 2460319700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2460000000, 1, 2460319900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2460000000, 1, 2460320200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2470000000, 0, 2470165300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2470000000, 0, 2470169400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2470000000, 0, 2470171300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2470000000, 0, 2470181100, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2470000000, 0, 2470203700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2470000000, 0, 2470203900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2470000000, 1, 2470216600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2470000000, 1, 2470216700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2470000000, 1, 2470283700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2470000000, 1, 2470284300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2470000000, 1, 2470284500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2470000000, 1, 2470284800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2478000000, 0, 2478177100, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 2478000000, 0, 2478179300, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 2478000000, 0, 2478180900, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 2478000000, 0, 2478181600, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2478000000, 0, 2478182500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2478000000, 0, 2478182600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2478000000, 1, 2478182900, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2478000000, 1, 2478182900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2478000000, 1, 2478230100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2478000000, 1, 2478230300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2478000000, 1, 2478230500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2478000000, 1, 2478231200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2480000000, 0, 2480151800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2480000000, 0, 2480165900, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2480000000, 0, 2480167700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2480000000, 0, 2480168600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2480000000, 0, 2480169700, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 2480000000, 0, 2480170000, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 2480000000, 0, 2480210500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2480000000, 0, 2480210900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2480000000, 1, 2480211500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2480000000, 1, 2480211700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 2480000000, 1, 2480213000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 2480000000, 1, 2480213100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 2480000000, 1, 2480213200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2480000000, 1, 2480213400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2490000000, 0, 2490287300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 2490000000, 0, 2490291000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 2490000000, 0, 2490295200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 2490000000, 0, 2490296800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 2490000000, 0, 2490298400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 2490000000, 0, 2490321800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 2490000000, 1, 2490322200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 2490000000, 1, 2490322200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
